"transit_timestamp","transit_mode","station_complex_id","station_complex","borough","payment_method","fare_class_category","ridership","transfers","latitude","longitude","Georeference"
"04/30/2026 12:00:00 AM","subway","70","Bay 50 St (D)","Brooklyn","omny","OMNY - Other","1","0","40.58884","-73.983765","POINT (-73.983765 40.58884)"
"04/30/2026 12:00:00 AM","subway","75","20 Av (N)","Brooklyn","omny","OMNY - Full Fare","1","0","40.61741","-73.98502","POINT (-73.98502 40.61741)"
"04/30/2026 12:00:00 AM","subway","14","23 St (R,W)","Manhattan","omny","OMNY - Fair Fare","4","0","40.741302","-73.98934","POINT (-73.98934 40.741302)"
"04/30/2026 12:00:00 AM","subway","192","Rockaway Blvd (A)","Queens","omny","OMNY - Other","3","0","40.680428","-73.84386","POINT (-73.84386 40.680428)"
"04/30/2026 12:00:00 AM","subway","273","Queens Plaza (E,F,R)","Queens","omny","OMNY - Full Fare","25","3","40.748974","-73.93724","POINT (-73.93724 40.748974)"
"04/30/2026 12:00:00 AM","subway","292","Fulton St (G)","Brooklyn","omny","OMNY - Students","2","0","40.68712","-73.97537","POINT (-73.97537 40.68712)"
"04/30/2026 12:00:00 AM","subway","432","Prospect Av (2,5)","Bronx","omny","OMNY - Full Fare","12","0","40.819584","-73.90177","POINT (-73.90177 40.819584)"
"04/30/2026 12:00:00 AM","subway","60","Fort Hamilton Pkwy (D)","Brooklyn","omny","OMNY - Fair Fare","3","0","40.640915","-73.9943","POINT (-73.9943 40.640915)"
"04/30/2026 12:00:00 AM","subway","635","Whitehall St-South Ferry (1,R,W)","Manhattan","omny","OMNY - Seniors & Disability","13","1","40.702576","-74.01333","POINT (-74.01333 40.702576)"
"04/30/2026 12:00:00 AM","subway","81","111 St (J)","Queens","metrocard","Metrocard - Other","1","0","40.69742","-73.83634","POINT (-73.83634 40.69742)"
"04/30/2026 12:00:00 AM","subway","135","Livonia Av (L)","Brooklyn","omny","OMNY - Students","1","0","40.66404","-73.90057","POINT (-73.90057 40.66404)"
"04/30/2026 12:00:00 AM","subway","181","Utica Av (A,C)","Brooklyn","omny","OMNY - Students","2","0","40.679363","-73.93073","POINT (-73.93073 40.679363)"
"04/30/2026 12:00:00 AM","subway","190","80 St (A)","Queens","omny","OMNY - Other","3","0","40.67937","-73.85899","POINT (-73.85899 40.67937)"
"04/30/2026 12:00:00 AM","subway","325","Canal St (1)","Manhattan","omny","OMNY - Students","3","0","40.722855","-74.00628","POINT (-74.00628 40.722855)"
"04/30/2026 12:00:00 AM","subway","357","Beverly Rd (2,5)","Brooklyn","omny","OMNY - Other","1","0","40.6451","-73.94896","POINT (-73.94896 40.6451)"
"04/30/2026 12:00:00 AM","subway","365","Castle Hill Av (6)","Bronx","omny","OMNY - Seniors & Disability","1","0","40.834255","-73.85122","POINT (-73.85122 40.834255)"
"04/30/2026 12:00:00 AM","subway","48","Avenue H (Q)","Brooklyn","omny","OMNY - Fair Fare","1","0","40.62927","-73.96164","POINT (-73.96164 40.62927)"
"04/30/2026 12:00:00 AM","subway","612","Lexington Av/51-53 Sts (6,E,F)","Manhattan","omny","OMNY - Seniors & Disability","49","0","40.757328","-73.97049","POINT (-73.97049 40.757328)"
"04/30/2026 12:00:00 AM","subway","67","20 Av (D)","Brooklyn","omny","OMNY - Other","1","0","40.604557","-73.99817","POINT (-73.99817 40.604557)"
"04/30/2026 12:00:00 AM","subway","16","8 St-NYU (R,W)","Manhattan","omny","OMNY - Seniors & Disability","6","0","40.730328","-73.99263","POINT (-73.99263 40.730328)"
"04/30/2026 12:00:00 AM","subway","223","Lexington Av/63 St (M,Q)","Manhattan","omny","OMNY - Full Fare","83","8","40.76463","-73.96611","POINT (-73.96611 40.76463)"
"04/30/2026 12:00:00 AM","subway","308","Cathedral Pkwy (110 St) (1)","Manhattan","omny","OMNY - Fair Fare","4","0","40.803967","-73.96685","POINT (-73.96685 40.803967)"
"04/30/2026 12:00:00 AM","subway","354","Sterling St (2,5)","Brooklyn","metrocard","Metrocard - Other","1","0","40.662743","-73.95085","POINT (-73.95085 40.662743)"
"04/30/2026 12:00:00 AM","subway","362","Middletown Rd (6)","Bronx","metrocard","Metrocard - Other","1","0","40.843864","-73.83632","POINT (-73.83632 40.843864)"
"04/30/2026 12:00:00 AM","subway","477","72 St (Q)","Manhattan","omny","OMNY - Seniors & Disability","9","0","40.7688","-73.95843","POINT (-73.95843 40.7688)"
"04/30/2026 12:00:00 AM","subway","618","14 St/8 Av (A,C,E,L)","Manhattan","omny","OMNY - Other","20","0","40.740334","-74.00214","POINT (-74.00214 40.740334)"
"04/30/2026 12:00:00 AM","subway","620","Borough Hall/Court St (2,3,4,5,R)","Brooklyn","omny","OMNY - Fair Fare","3","0","40.69324","-73.99064","POINT (-73.99064 40.69324)"
"04/30/2026 12:00:00 AM","subway","97","Myrtle Av (M,J,Z)","Brooklyn","omny","OMNY - Students","1","0","40.69721","-73.93565","POINT (-73.93565 40.69721)"
"04/30/2026 12:00:00 AM","subway","118","3 Av (L)","Manhattan","omny","OMNY - Fair Fare","1","0","40.73285","-73.98612","POINT (-73.98612 40.73285)"
"04/30/2026 12:00:00 AM","subway","254","Jamaica-179 St (F)","Queens","omny","OMNY - Other","3","0","40.712646","-73.78381","POINT (-73.78381 40.712646)"
"04/30/2026 12:00:00 AM","subway","269","Northern Blvd (M,R)","Queens","omny","OMNY - Full Fare","1","0","40.752884","-73.906006","POINT (-73.906006 40.752884)"
"04/30/2026 12:00:00 AM","subway","30","Prospect Av (R)","Brooklyn","omny","OMNY - Full Fare","12","0","40.665413","-73.992874","POINT (-73.992874 40.665413)"
"04/30/2026 12:00:00 AM","subway","319","28 St (1)","Manhattan","omny","OMNY - Other","2","0","40.747215","-73.99336","POINT (-73.99336 40.747215)"
"04/30/2026 12:00:00 AM","subway","385","176 St (4)","Bronx","metrocard","Metrocard - Other","1","0","40.84848","-73.9118","POINT (-73.9118 40.84848)"
"04/30/2026 12:00:00 AM","subway","405","23 St-Baruch College (6)","Manhattan","omny","OMNY - Fair Fare","11","0","40.739864","-73.9866","POINT (-73.9866 40.739864)"
"04/30/2026 12:00:00 AM","subway","409","Spring St (6)","Manhattan","omny","OMNY - Full Fare","61","0","40.7223","-73.99714","POINT (-73.99714 40.7223)"
"04/30/2026 12:00:00 AM","subway","434","3 Av-149 St (2,5)","Bronx","omny","OMNY - Students","7","1","40.81611","-73.917755","POINT (-73.917755 40.81611)"
"04/30/2026 12:00:00 AM","subway","451","Junction Blvd (7)","Queens","omny","OMNY - Other","1","0","40.749146","-73.86953","POINT (-73.86953 40.749146)"
"04/30/2026 12:00:00 AM","subway","457","52 St (7)","Queens","omny","OMNY - Other","1","0","40.74415","-73.91255","POINT (-73.91255 40.74415)"
"04/30/2026 12:00:00 AM","subway","458","46 St-Bliss St (7)","Queens","omny","OMNY - Fair Fare","5","0","40.743134","-73.918434","POINT (-73.918434 40.743134)"
"04/30/2026 12:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Fair Fare","15","0","40.69226","-73.98664","POINT (-73.98664 40.69226)"
"04/30/2026 12:00:00 AM","subway","68","Bay Pkwy (D)","Brooklyn","omny","OMNY - Full Fare","11","1","40.601875","-73.99373","POINT (-73.99373 40.601875)"
"04/30/2026 12:00:00 AM","subway","155","Cathedral Pkwy (110 St) (C,B)","Manhattan","omny","OMNY - Full Fare","12","0","40.800602","-73.95816","POINT (-73.95816 40.800602)"
"04/30/2026 12:00:00 AM","subway","336","Hoyt St (2,3)","Brooklyn","omny","OMNY - Other","4","0","40.690544","-73.98506","POINT (-73.98506 40.690544)"
"04/30/2026 12:00:00 AM","subway","42","Prospect Park (B,Q,S)","Brooklyn","metrocard","Metrocard - Other","8","0","40.661613","-73.96225","POINT (-73.96225 40.661613)"
"04/30/2026 12:00:00 AM","subway","602","14 St-Union Sq (4,5,6,L,N,Q,R,W)","Manhattan","omny","OMNY - Students","22","2","40.735065","-73.99042","POINT (-73.99042 40.735065)"
"04/30/2026 12:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Other","3","0","40.69226","-73.98664","POINT (-73.98664 40.69226)"
"04/30/2026 12:00:00 AM","subway","138","Canarsie-Rockaway Pkwy (L)","Brooklyn","omny","OMNY - Students","2","2","40.646652","-73.90185","POINT (-73.90185 40.646652)"
"04/30/2026 12:00:00 AM","subway","196","Aqueduct Racetrack (A)","Queens","omny","OMNY - Full Fare","9","0","40.672096","-73.83592","POINT (-73.83592 40.672096)"
"04/30/2026 12:00:00 AM","subway","261","Forest Hills-71 Av (E,F,M,R)","Queens","omny","OMNY - Seniors & Disability","3","0","40.72169","-73.84452","POINT (-73.84452 40.72169)"
"04/30/2026 12:00:00 AM","subway","364","Zerega Av (6)","Bronx","omny","OMNY - Full Fare","3","0","40.836487","-73.84704","POINT (-73.84704 40.836487)"
"04/30/2026 12:00:00 AM","subway","51","Kings Hwy (B,Q)","Brooklyn","omny","OMNY - Students","1","0","40.60867","-73.95773","POINT (-73.95773 40.60867)"
"04/30/2026 12:00:00 AM","subway","66","18 Av (D)","Brooklyn","omny","OMNY - Full Fare","10","0","40.607952","-74.00174","POINT (-74.00174 40.607952)"
"04/30/2026 12:00:00 AM","subway","618","14 St/8 Av (A,C,E,L)","Manhattan","metrocard","Metrocard - Other","7","0","40.740334","-74.00214","POINT (-74.00214 40.740334)"
"04/30/2026 12:00:00 AM","subway","162","50 St (C,E)","Manhattan","omny","OMNY - Fair Fare","10","0","40.762455","-73.985985","POINT (-73.985985 40.762455)"
"04/30/2026 12:00:00 AM","subway","179","Nostrand Av (A,C)","Brooklyn","omny","OMNY - Other","3","1","40.68044","-73.950424","POINT (-73.950424 40.68044)"
"04/30/2026 12:00:00 AM","subway","256","Parsons Blvd (F)","Queens","omny","OMNY - Students","1","0","40.707565","-73.80333","POINT (-73.80333 40.707565)"
"04/30/2026 12:00:00 AM","subway","313","72 St (1,2,3)","Manhattan","omny","OMNY - Full Fare","175","9","40.778454","-73.98197","POINT (-73.98197 40.778454)"
"04/30/2026 12:00:00 AM","subway","377","3 Av-138 St (6)","Bronx","omny","OMNY - Other","6","0","40.810474","-73.92614","POINT (-73.92614 40.810474)"
"04/30/2026 12:00:00 AM","subway","452","90 St-Elmhurst Av (7)","Queens","omny","OMNY - Seniors & Disability","1","0","40.74841","-73.87661","POINT (-73.87661 40.74841)"
"04/30/2026 12:00:00 AM","subway","6","39 Av-Dutch Kills (N,W)","Queens","omny","OMNY - Full Fare","4","0","40.75288","-73.932755","POINT (-73.932755 40.75288)"
"04/30/2026 12:00:00 AM","subway","620","Borough Hall/Court St (2,3,4,5,R)","Brooklyn","metrocard","Metrocard - Other","31","0","40.69324","-73.99064","POINT (-73.99064 40.69324)"
"04/30/2026 12:00:00 AM","subway","629","Metropolitan Av/Lorimer St (G,L)","Brooklyn","omny","OMNY - Other","5","0","40.71343","-73.95084","POINT (-73.95084 40.71343)"
"04/30/2026 12:00:00 AM","subway","101","Marcy Av (M,J,Z)","Brooklyn","omny","OMNY - Seniors & Disability","4","1","40.70836","-73.957756","POINT (-73.957756 40.70836)"
"04/30/2026 12:00:00 AM","subway","280","Jamaica-Van Wyck (E)","Queens","omny","OMNY - Full Fare","7","0","40.702564","-73.81686","POINT (-73.81686 40.702564)"
"04/30/2026 12:00:00 AM","subway","311","86 St (1)","Manhattan","omny","OMNY - Other","3","0","40.788643","-73.97622","POINT (-73.97622 40.788643)"
"04/30/2026 12:00:00 AM","subway","359","Flatbush Av-Brooklyn College (2,5)","Brooklyn","omny","OMNY - Other","5","0","40.632835","-73.94764","POINT (-73.94764 40.632835)"
"04/30/2026 12:00:00 AM","subway","392","125 St (4,5,6)","Manhattan","omny","OMNY - Students","7","1","40.80414","-73.93759","POINT (-73.93759 40.80414)"
"04/30/2026 12:00:00 AM","subway","403","33 St (6)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","1","0","40.746082","-73.98208","POINT (-73.98208 40.746082)"
"04/30/2026 12:00:00 AM","subway","43","Parkside Av (Q)","Brooklyn","omny","OMNY - Fair Fare","1","0","40.655293","-73.961494","POINT (-73.961494 40.655293)"
"04/30/2026 12:00:00 AM","subway","464","Vernon Blvd-Jackson Av (7)","Queens","omny","OMNY - Other","6","0","40.742626","-73.95358","POINT (-73.95358 40.742626)"
"04/30/2026 12:00:00 AM","subway","83","Woodhaven Blvd (J,Z)","Queens","metrocard","Metrocard - Other","2","0","40.69388","-73.85158","POINT (-73.85158 40.69388)"
"04/30/2026 12:00:00 AM","subway","181","Utica Av (A,C)","Brooklyn","metrocard","Metrocard - Full Fare","1","0","40.679363","-73.93073","POINT (-73.93073 40.679363)"
"04/30/2026 12:00:00 AM","subway","350","Pennsylvania Av (3)","Brooklyn","metrocard","Metrocard - Other","1","0","40.664635","-73.8949","POINT (-73.8949 40.664635)"
"04/30/2026 12:00:00 AM","subway","353","President St-Medgar Evers College (2,5)","Brooklyn","metrocard","Metrocard - Other","1","0","40.667885","-73.95068","POINT (-73.95068 40.667885)"
"04/30/2026 12:00:00 AM","subway","353","President St-Medgar Evers College (2,5)","Brooklyn","omny","OMNY - Full Fare","6","0","40.667885","-73.95068","POINT (-73.95068 40.667885)"
"04/30/2026 12:00:00 AM","subway","393","116 St (6)","Manhattan","omny","OMNY - Seniors & Disability","1","0","40.79863","-73.94162","POINT (-73.94162 40.79863)"
"04/30/2026 12:00:00 AM","subway","4","Broadway (N,W)","Queens","omny","OMNY - Students","2","0","40.76182","-73.92551","POINT (-73.92551 40.76182)"
"04/30/2026 12:00:00 AM","subway","69","25 Av (D)","Brooklyn","omny","OMNY - Other","1","0","40.597706","-73.98683","POINT (-73.98683 40.597706)"
"04/30/2026 12:00:00 AM","subway","347","Saratoga Av (3)","Brooklyn","omny","OMNY - Full Fare","5","0","40.661453","-73.91633","POINT (-73.91633 40.661453)"
"04/30/2026 12:00:00 AM","subway","46","Cortelyou Rd (Q)","Brooklyn","omny","OMNY - Fair Fare","1","0","40.640926","-73.96389","POINT (-73.96389 40.640926)"
"04/30/2026 12:00:00 AM","subway","154","116 St (C,B)","Manhattan","omny","OMNY - Fair Fare","3","1","40.805084","-73.95488","POINT (-73.95488 40.805084)"
"04/30/2026 12:00:00 AM","subway","179","Nostrand Av (A,C)","Brooklyn","omny","OMNY - Students","1","0","40.68044","-73.950424","POINT (-73.950424 40.68044)"
"04/30/2026 12:00:00 AM","subway","311","86 St (1)","Manhattan","omny","OMNY - Seniors & Disability","3","0","40.788643","-73.97622","POINT (-73.97622 40.788643)"
"04/30/2026 12:00:00 AM","subway","356","Church Av (2,5)","Brooklyn","metrocard","Metrocard - Other","2","0","40.650845","-73.94958","POINT (-73.94958 40.650845)"
"04/30/2026 12:00:00 AM","subway","437","145 St (3)","Manhattan","omny","OMNY - Fair Fare","1","1","40.82042","-73.93625","POINT (-73.93625 40.82042)"
"04/30/2026 12:00:00 AM","subway","45","Beverley Rd (Q)","Brooklyn","metrocard","Metrocard - Other","2","0","40.64403","-73.96449","POINT (-73.96449 40.64403)"
"04/30/2026 12:00:00 AM","subway","120","Bedford Av (L)","Brooklyn","omny","OMNY - Other","3","0","40.717304","-73.95687","POINT (-73.95687 40.717304)"
"04/30/2026 12:00:00 AM","subway","243","Church Av (F,G)","Brooklyn","omny","OMNY - Full Fare","17","0","40.64404","-73.979675","POINT (-73.979675 40.64404)"
"04/30/2026 12:00:00 AM","subway","28","Union St (R)","Brooklyn","omny","OMNY - Other","1","0","40.677315","-73.98311","POINT (-73.98311 40.677315)"
"04/30/2026 12:00:00 AM","subway","434","3 Av-149 St (2,5)","Bronx","omny","OMNY - Fair Fare","2","1","40.81611","-73.917755","POINT (-73.917755 40.81611)"
"04/30/2026 12:00:00 AM","subway","453","82 St-Jackson Hts (7)","Queens","metrocard","Metrocard - Other","1","0","40.747658","-73.8837","POINT (-73.8837 40.747658)"
"04/30/2026 12:00:00 AM","subway","622","Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)","Manhattan","metrocard","Metrocard - Other","4","0","40.713154","-74.00377","POINT (-74.00377 40.713154)"
"04/30/2026 12:00:00 AM","subway","238","Smith-9 Sts (F,G)","Brooklyn","omny","OMNY - Students","1","1","40.67358","-73.99596","POINT (-73.99596 40.67358)"
"04/30/2026 12:00:00 AM","subway","241","15 St-Prospect Park (F,G)","Brooklyn","omny","OMNY - Students","3","0","40.660366","-73.97949","POINT (-73.97949 40.660366)"
"04/30/2026 12:00:00 AM","subway","269","Northern Blvd (M,R)","Queens","omny","OMNY - Seniors & Disability","2","0","40.752884","-73.906006","POINT (-73.906006 40.752884)"
"04/30/2026 12:00:00 AM","subway","297","215 St (1)","Manhattan","omny","OMNY - Other","2","0","40.869446","-73.915276","POINT (-73.915276 40.869446)"
"04/30/2026 12:00:00 AM","subway","35","59 St (N,R)","Brooklyn","omny","OMNY - Fair Fare","1","0","40.64136","-74.01788","POINT (-74.01788 40.64136)"
"04/30/2026 12:00:00 AM","subway","363","Westchester Sq-E Tremont Av (6)","Bronx","omny","OMNY - Full Fare","13","1","40.839893","-73.84295","POINT (-73.84295 40.839893)"
"04/30/2026 12:00:00 AM","subway","426","E 180 St (2,5)","Bronx","omny","OMNY - Students","1","0","40.841892","-73.87349","POINT (-73.87349 40.841892)"
"04/30/2026 12:00:00 AM","subway","87","Crescent St (J,Z)","Brooklyn","omny","OMNY - Full Fare","9","3","40.683193","-73.87379","POINT (-73.87379 40.683193)"
"04/30/2026 12:00:00 AM","subway","98","Flushing Av (M,J)","Brooklyn","omny","OMNY - Seniors & Disability","2","0","40.70026","-73.941124","POINT (-73.941124 40.70026)"
"04/30/2026 12:00:00 AM","subway","149","163 St-Amsterdam Av (C)","Manhattan","omny","OMNY - Students","1","0","40.836014","-73.939896","POINT (-73.939896 40.836014)"
"04/30/2026 12:00:00 AM","subway","398","77 St (6)","Manhattan","omny","OMNY - Students","5","0","40.77362","-73.95988","POINT (-73.95988 40.77362)"
"04/30/2026 12:00:00 AM","subway","399","68 St-Hunter College (6)","Manhattan","omny","OMNY - Fair Fare","3","0","40.768143","-73.96387","POINT (-73.96387 40.768143)"
"04/30/2026 12:00:00 AM","subway","405","23 St-Baruch College (6)","Manhattan","omny","OMNY - Other","3","0","40.739864","-73.9866","POINT (-73.9866 40.739864)"
"04/30/2026 12:00:00 AM","subway","424","Pelham Pkwy (2,5)","Bronx","omny","OMNY - Full Fare","11","0","40.857193","-73.867615","POINT (-73.867615 40.857193)"
"04/30/2026 12:00:00 AM","subway","607","34 St-Herald Sq (B,D,F,M,N,Q,R,W)","Manhattan","omny","OMNY - Fair Fare","32","0","40.74964","-73.987885","POINT (-73.987885 40.74964)"
"04/30/2026 12:00:00 AM","subway","629","Metropolitan Av/Lorimer St (G,L)","Brooklyn","omny","OMNY - Students","2","0","40.71343","-73.95084","POINT (-73.95084 40.71343)"
"04/30/2026 12:00:00 AM","subway","68","Bay Pkwy (D)","Brooklyn","omny","OMNY - Seniors & Disability","1","0","40.601875","-73.99373","POINT (-73.99373 40.601875)"
"04/30/2026 12:00:00 AM","subway","119","1 Av (L)","Manhattan","omny","OMNY - Full Fare","171","2","40.730953","-73.98163","POINT (-73.98163 40.730953)"
"04/30/2026 12:00:00 AM","subway","183","Rockaway Av (C)","Brooklyn","omny","OMNY - Students","1","0","40.67834","-73.91195","POINT (-73.91195 40.67834)"
"04/30/2026 12:00:00 AM","subway","241","15 St-Prospect Park (F,G)","Brooklyn","omny","OMNY - Fair Fare","1","0","40.660366","-73.97949","POINT (-73.97949 40.660366)"
"04/30/2026 12:00:00 AM","subway","382","Fordham Rd (4)","Bronx","omny","OMNY - Seniors & Disability","1","1","40.862804","-73.90103","POINT (-73.90103 40.862804)"
"04/30/2026 12:00:00 AM","subway","388","167 St (4)","Bronx","omny","OMNY - Fair Fare","4","0","40.835537","-73.9214","POINT (-73.9214 40.835537)"
"04/30/2026 12:00:00 AM","subway","441","110 St-Malcolm X Plaza (2,3)","Manhattan","metrocard","Metrocard - Other","2","0","40.799076","-73.95182","POINT (-73.95182 40.799076)"
"04/30/2026 12:00:00 AM","subway","87","Crescent St (J,Z)","Brooklyn","metrocard","Metrocard - Other","1","0","40.683193","-73.87379","POINT (-73.87379 40.683193)"
"04/30/2026 12:00:00 AM","subway","159","81 St-Museum of Natural History (C,B)","Manhattan","omny","OMNY - Other","1","0","40.781433","-73.972145","POINT (-73.972145 40.781433)"
"04/30/2026 12:00:00 AM","subway","173","High St (A,C)","Brooklyn","omny","OMNY - Fair Fare","1","0","40.699337","-73.99053","POINT (-73.99053 40.699337)"
"04/30/2026 12:00:00 AM","subway","194","111 St (A)","Queens","omny","OMNY - Full Fare","1","0","40.68433","-73.83216","POINT (-73.83216 40.68433)"
"04/30/2026 12:00:00 AM","subway","55","Brighton Beach (B,Q)","Brooklyn","omny","OMNY - Students","2","0","40.57762","-73.96137","POINT (-73.96137 40.57762)"
